Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
02:23:22:13.799,61,0.0,0.04296875,0.08984375,0.0,0.0,0.146484375,0.076171875,0.0,0.04296875,0.041015625,0.0,0.0,0.146484375,0.076171875,0.037109375,0.0,0.005859375,0.09375,0.12109375,0.056640625,0.091796875,0.005859375,0.0,0.146484375,0.17578125,0.0,0.0,0.052734375,0.056640625,0.1171875,0.12109375,0.083984375,0.04296875,0.09765625,0.05078125,0.05859375,0.0546875,0.142578125,0.138671875,0.025390625,0.025390625,0.0234375,0.021484375,0.14453125,0.0,0.0,0.03515625,0.162109375,0.1640625,0.111328125,0.119140625,0.0
02:23:22:14.799,61,0.0,0.04296875,0.08984375,0.0,0.0,0.146484375,0.076171875,0.0,0.04296875,0.041015625,0.0,0.0,0.146484375,0.076171875,0.037109375,0.0,0.005859375,0.09375,0.12109375,0.056640625,0.091796875,0.005859375,0.0,0.146484375,0.173828125,0.0,0.0,0.052734375,0.056640625,0.1171875,0.12109375,0.083984375,0.04296875,0.09765625,0.05078125,0.05859375,0.0546875,0.14453125,0.138671875,0.025390625,0.025390625,0.0234375,0.0234375,0.14453125,0.0,0.0,0.03515625,0.162109375,0.1640625,0.111328125,0.119140625,0.0
02:23:22:15.799,61,0.0,0.04296875,0.087890625,0.0,0.0,0.146484375,0.076171875,0.0,0.04296875,0.04296875,0.0,0.0,0.146484375,0.076171875,0.03515625,0.0,0.005859375,0.09375,0.12109375,0.056640625,0.091796875,0.005859375,0.0,0.146484375,0.173828125,0.0,0.0,0.052734375,0.056640625,0.1171875,0.12109375,0.083984375,0.04296875,0.09765625,0.05078125,0.05859375,0.0546875,0.14453125,0.138671875,0.025390625,0.025390625,0.03125,0.029296875,0.14453125,0.0,0.0,0.03515625,0.16015625,0.1640625,0.111328125,0.119140625,0.0
02:23:22:16.800,61,0.0,0.103515625,0.0859375,0.0,0.0,0.1328125,0.076171875,0.0,0.103515625,0.046875,0.0,0.0,0.1328125,0.076171875,0.03515625,0.0,0.005859375,0.09375,0.12109375,0.056640625,0.091796875,0.005859375,0.0,0.146484375,0.173828125,0.0,0.0,0.052734375,0.056640625,0.1171875,0.12109375,0.083984375,0.04296875,0.09765625,0.05078125,0.05859375,0.0546875,0.146484375,0.14453125,0.025390625,0.025390625,0.037109375,0.037109375,0.1484375,0.0,0.0,0.03515625,0.16015625,0.1640625,0.115234375,0.125,0.0
02:23:22:17.800,61,0.0,0.134765625,0.087890625,0.0,0.0,0.125,0.06640625,0.0,0.134765625,0.044921875,0.0,0.0,0.125,0.06640625,0.03515625,0.0,0.0078125,0.09375,0.12109375,0.0546875,0.091796875,0.005859375,0.0,0.1484375,0.173828125,0.0,0.0,0.052734375,0.0546875,0.115234375,0.12109375,0.083984375,0.04296875,0.09765625,0.05078125,0.05859375,0.0546875,0.1484375,0.146484375,0.025390625,0.025390625,0.09375,0.091796875,0.1484375,0.0,0.0,0.03515625,0.162109375,0.1640625,0.12109375,0.130859375,0.0
02:23:22:18.800,61,0.03515625,0.150390625,0.0859375,0.0,0.0,0.12109375,0.005859375,0.03515625,0.150390625,0.048828125,0.0,0.0,0.12109375,0.0078125,0.03515625,0.0,0.0078125,0.09375,0.12109375,0.0546875,0.091796875,0.005859375,0.0,0.1484375,0.17578125,0.0,0.0,0.052734375,0.0546875,0.11328125,0.1171875,0.083984375,0.041015625,0.09765625,0.05078125,0.0625,0.05859375,0.150390625,0.1484375,0.025390625,0.02734375,0.224609375,0.22265625,0.1484375,0.0,0.0,0.03515625,0.162109375,0.1640625,0.134765625,0.14453125,0.0
02:23:22:19.800,61,0.078125,0.16015625,0.087890625,0.0,0.0,0.119140625,0.0,0.078125,0.16015625,0.048828125,0.0,0.0,0.119140625,0.0,0.03515625,0.0,0.009765625,0.09375,0.115234375,0.0546875,0.091796875,0.005859375,0.0,0.1484375,0.171875,0.0,0.0,0.052734375,0.0546875,0.107421875,0.111328125,0.083984375,0.041015625,0.1015625,0.052734375,0.0703125,0.064453125,0.154296875,0.15234375,0.025390625,0.02734375,0.416015625,0.416015625,0.15625,0.0,0.0,0.03515625,0.16015625,0.162109375,0.146484375,0.154296875,0.0
02:23:22:20.800,61,0.095703125,0.173828125,0.0859375,0.0,0.0,0.119140625,0.0,0.095703125,0.173828125,0.05078125,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.009765625,0.091796875,0.111328125,0.0546875,0.09375,0.005859375,0.0,0.1484375,0.16796875,0.0,0.0,0.052734375,0.0546875,0.103515625,0.109375,0.08203125,0.041015625,0.103515625,0.052734375,0.07421875,0.068359375,0.158203125,0.158203125,0.025390625,0.02734375,0.54296875,0.54296875,0.16796875,0.0,0.0,0.03515625,0.16015625,0.162109375,0.15234375,0.16015625,0.0
02:23:22:21.800,61,0.103515625,0.173828125,0.0859375,0.0,0.0,0.119140625,0.0,0.103515625,0.173828125,0.052734375,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.01171875,0.091796875,0.109375,0.052734375,0.09375,0.00390625,0.0,0.150390625,0.16796875,0.0,0.0,0.05078125,0.0546875,0.1015625,0.107421875,0.08203125,0.041015625,0.10546875,0.0546875,0.076171875,0.0703125,0.1640625,0.162109375,0.02734375,0.02734375,0.591796875,0.58984375,0.171875,0.0,0.0,0.033203125,0.16015625,0.16015625,0.15625,0.1640625,0.0
02:23:22:22.800,61,0.107421875,0.173828125,0.0859375,0.0,0.0,0.119140625,0.0,0.107421875,0.173828125,0.05078125,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.01171875,0.08984375,0.107421875,0.052734375,0.09375,0.00390625,0.0,0.150390625,0.16796875,0.0,0.0,0.05078125,0.0546875,0.1015625,0.10546875,0.08203125,0.041015625,0.107421875,0.0546875,0.078125,0.072265625,0.1640625,0.1640625,0.02734375,0.029296875,0.58203125,0.580078125,0.17578125,0.0,0.0,0.033203125,0.16015625,0.16015625,0.158203125,0.166015625,0.0
