Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
02:23:23:08.802,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:09.803,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:10.803,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:11.803,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:12.803,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:13.803,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:14.804,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:15.804,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:16.804,61,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:17.804,61,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0
02:23:23:18.804,61,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.125,0.1875,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.125,0.125,0.0
02:23:23:19.804,61,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.125,0.125,0.0,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.125,0.125,0.0
02:23:23:20.804,61,0.0,0.125,0.0625,0.0,0.0,0.125,0.125,0.0,0.125,0.0625,0.0,0.0,0.125,0.125,0.0625,0.0,0.0,0.1875,0.125,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.0,0.0,0.4375,0.125,0.125,0.0,0.1875,0.1875,0.125,0.125,0.0
02:23:23:21.805,61,0.0,0.1875,0.0625,0.0,0.0,0.125,0.3125,0.0,0.1875,0.0625,0.0,0.0,0.125,0.3125,0.0625,0.0,0.0,0.25,0.1875,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.375,0.375,0.0625,0.0625,0.0,0.0,0.625,0.375,0.375,0.0,0.125,0.1875,0.125,0.125,0.0
02:23:23:22.805,61,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.4375,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.4375,0.0625,0.0,0.0,0.3125,0.125,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.4375,0.5,0.0625,0.0625,0.0,0.0,0.6875,0.5625,0.5625,0.0,0.125,0.1875,0.0625,0.125,0.0
02:23:23:23.805,61,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.5625,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.5625,0.125,0.0,0.0,0.375,0.125,0.25,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.5,0.5,0.0625,0.0625,0.0,0.0,0.6875,0.5625,0.5625,0.0,0.125,0.125,0.0625,0.125,0.0
02:23:23:24.805,61,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.5,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.5,0.125,0.0,0.0,0.375,0.125,0.25,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.4375,0.5,0.0625,0.0625,0.0,0.0,0.6875,0.5,0.5,0.0,0.125,0.1875,0.0625,0.125,0.0
02:23:23:25.805,61,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.3125,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.3125,0.125,0.0,0.0625,0.3125,0.125,0.25,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.4375,0.4375,0.125,0.125,0.0,0.0,0.5,0.3125,0.3125,0.0,0.1875,0.1875,0.125,0.125,0.0
