Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
02:23:23:03.802,61,0.088131,0.165735,0.086883,0.0,0.0,0.118802,0.0,0.087754,0.165697,0.050779,0.0,0.0,0.118782,0.0,0.031585,0.0,0.017106,0.084926,0.103594,0.050949,0.091948,0.00432,0.0,0.161277,0.174919,0.0,0.0,0.051133,0.052945,0.09936,0.103529,0.079956,0.037253,0.112048,0.060347,0.082469,0.075882,0.166326,0.164942,0.031409,0.032432,0.332129,0.331279,0.186335,0.0,0.0,0.030324,0.166822,0.165996,0.16133,0.16746,0.000251
02:23:23:04.802,61,0.084688,0.165751,0.086764,0.0,0.0,0.118349,0.0,0.084326,0.165711,0.050859,0.0,0.0,0.118329,0.0,0.031541,0.0,0.017241,0.084888,0.103838,0.051032,0.091779,0.004269,0.0,0.161735,0.175681,0.0,0.0,0.05097,0.052752,0.099661,0.103837,0.079642,0.036979,0.111842,0.060445,0.082154,0.075615,0.166351,0.164933,0.031737,0.032757,0.325578,0.324723,0.186405,0.0,0.0,0.030143,0.167396,0.166618,0.161054,0.167159,0.000311
02:23:23:05.802,61,0.080713,0.165991,0.08691,0.0,0.0,0.117874,0.0,0.080364,0.165953,0.050722,0.0,0.0,0.117854,0.0,0.031485,0.0,0.017344,0.084796,0.104046,0.051163,0.091729,0.004203,0.0,0.161818,0.176105,0.0,0.0,0.050709,0.052457,0.0999,0.104058,0.079361,0.036672,0.11174,0.060598,0.081922,0.07543,0.166209,0.164774,0.032046,0.033068,0.322597,0.321741,0.186494,0.0,0.0,0.030033,0.167964,0.167259,0.160902,0.167008,0.00035
02:23:23:06.802,61,0.074497,0.166378,0.086905,0.0,0.0,0.117343,0.0,0.074159,0.16634,0.050753,0.0,0.0,0.117324,0.0,0.031439,0.0,0.017411,0.084791,0.104342,0.051318,0.091781,0.004168,0.0,0.161777,0.176352,0.0,0.0,0.050423,0.052135,0.10014,0.10427,0.079139,0.036397,0.111588,0.060686,0.081711,0.075263,0.166043,0.164579,0.032292,0.033306,0.32105,0.320194,0.186778,0.0,0.0,0.029979,0.168512,0.16787,0.160803,0.166908,0.000391
02:23:23:07.802,61,0.067414,0.166735,0.086905,0.0,0.0,0.116779,0.0,0.067102,0.166697,0.050779,0.0,0.0,0.11676,0.0,0.031382,0.0,0.017442,0.084798,0.104654,0.051515,0.091881,0.004123,0.0,0.161837,0.176724,0.0,0.0,0.050118,0.051797,0.100383,0.104473,0.078896,0.036126,0.111389,0.060746,0.081456,0.07506,0.165864,0.164371,0.032519,0.03353,0.318529,0.317672,0.187144,0.0,0.0,0.029955,0.169055,0.168495,0.160664,0.166781,0.000396
02:23:23:08.802,61,0.063131,0.166399,0.086833,0.0,0.0,0.116269,0.0,0.062837,0.166361,0.050796,0.0,0.0,0.116251,0.0,0.0313,0.0,0.017446,0.084775,0.10494,0.051675,0.091989,0.004075,0.0,0.161725,0.17692,0.0,0.0,0.049798,0.051443,0.100587,0.104634,0.078705,0.035861,0.111186,0.060775,0.081184,0.074847,0.165494,0.163975,0.03268,0.033685,0.316197,0.31535,0.187298,0.0,0.0,0.029947,0.16949,0.169012,0.160507,0.166639,0.000323
02:23:23:09.803,61,0.061176,0.165733,0.086634,0.0,0.0,0.115809,0.0,0.060888,0.165693,0.050955,0.0,0.0,0.115791,0.0,0.031215,0.0,0.017445,0.084732,0.105181,0.051881,0.092132,0.004036,0.0,0.161615,0.177101,0.0,0.0,0.049459,0.05107,0.100771,0.104776,0.078447,0.035581,0.111008,0.060838,0.080926,0.074641,0.165173,0.163622,0.03288,0.033881,0.314946,0.314101,0.187386,0.0,0.0,0.029922,0.169982,0.169583,0.160393,0.166534,0.00032
02:23:23:10.803,61,0.059883,0.165538,0.086305,0.0,0.0,0.115315,0.0,0.059597,0.165495,0.051254,0.0,0.0,0.115297,0.0,0.031084,0.0,0.017443,0.084538,0.105303,0.052108,0.092138,0.004118,0.0,0.161411,0.177064,0.0,0.0,0.049015,0.050583,0.100957,0.104894,0.078062,0.035207,0.110778,0.060909,0.080532,0.074299,0.164782,0.163168,0.033163,0.034141,0.311979,0.311118,0.18739,0.0,0.0,0.02984,0.170549,0.170203,0.160326,0.166436,0.000312
02:23:23:11.803,61,0.058959,0.164844,0.085791,0.0,0.0,0.114841,0.0,0.058674,0.164797,0.051717,0.0,0.0,0.114823,0.0,0.030987,0.0,0.017436,0.084417,0.105481,0.052361,0.092089,0.004209,0.0,0.161317,0.177137,0.0,0.0,0.048619,0.050149,0.101223,0.105091,0.077662,0.034861,0.110483,0.06094,0.080104,0.073927,0.164597,0.162914,0.033455,0.034412,0.305989,0.305099,0.187478,0.0,0.0,0.029742,0.171029,0.170735,0.160171,0.166253,0.000327
02:23:23:12.803,61,0.05851,0.164358,0.085266,0.0,0.0,0.114418,0.0,0.058224,0.164306,0.052202,0.0,0.0,0.114401,0.0,0.030889,0.0,0.017447,0.084222,0.105561,0.05261,0.092028,0.004302,0.0,0.161224,0.17716,0.0,0.0,0.048211,0.0497,0.101467,0.105268,0.077276,0.034499,0.110305,0.06104,0.079715,0.073584,0.16431,0.162565,0.033767,0.03471,0.303664,0.302767,0.187582,0.0,0.0,0.029633,0.171613,0.171373,0.160118,0.166166,0.000335
02:23:23:13.803,61,0.058025,0.163684,0.084566,0.0,0.0,0.114001,0.0,0.057739,0.163625,0.052849,0.0,0.0,0.113984,0.0,0.030842,0.0,0.017488,0.084184,0.105775,0.052905,0.091947,0.004419,0.0,0.161273,0.177254,0.0,0.0,0.047867,0.049317,0.101782,0.10553,0.076882,0.034189,0.110038,0.061082,0.079296,0.073216,0.164331,0.162524,0.034093,0.035016,0.299548,0.298647,0.187801,0.0,0.0,0.029523,0.172253,0.172043,0.160041,0.166008,0.00033
02:23:23:14.804,61,0.05749,0.163707,0.084423,0.0,0.0,0.113535,0.0,0.057202,0.163648,0.053017,0.0,0.0,0.113519,0.0,0.030805,0.0,0.017531,0.084235,0.106071,0.053182,0.091935,0.004499,0.0,0.161378,0.177454,0.0,0.0,0.04755,0.048961,0.102079,0.105771,0.07656,0.033915,0.109797,0.061117,0.078933,0.072893,0.164402,0.162564,0.0344,0.03531,0.29778,0.296878,0.188055,0.0,0.0,0.029416,0.17296,0.172851,0.1601,0.166013,0.000336
02:23:23:15.804,61,0.05682,0.163347,0.083726,0.0,0.0,0.113058,0.0,0.056531,0.163281,0.053683,0.0,0.0,0.113042,0.0,0.030779,0.0,0.017535,0.084307,0.10638,0.053474,0.092029,0.004552,0.0,0.161365,0.17758,0.0,0.0,0.047248,0.048625,0.102372,0.106,0.076317,0.033675,0.109598,0.061139,0.078647,0.072653,0.164361,0.162488,0.034629,0.035527,0.295066,0.294163,0.188426,0.0,0.0,0.029381,0.173531,0.173477,0.160149,0.166035,0.000325
02:23:23:16.804,61,0.056318,0.162878,0.083339,0.0,0.0,0.112534,0.0,0.056027,0.162809,0.054047,0.0,0.0,0.112518,0.0,0.030746,0.0,0.017509,0.084412,0.106693,0.053835,0.092182,0.004624,0.0,0.161318,0.177671,0.0,0.0,0.046939,0.048284,0.102676,0.106243,0.075991,0.03343,0.109345,0.061146,0.078317,0.072372,0.164409,0.162498,0.034893,0.035782,0.289311,0.288396,0.188797,0.0,0.0,0.029349,0.174081,0.174087,0.160215,0.166063,0.000351
02:23:23:17.804,61,0.062135,0.154127,0.079807,0.0,0.0,0.116897,0.0,0.061761,0.154027,0.057052,0.0,0.0,0.116884,0.0,0.03077,0.0,0.017473,0.084577,0.106985,0.054351,0.092401,0.004697,0.0,0.159031,0.175283,0.0,0.0,0.04659,0.047893,0.103005,0.106506,0.075578,0.033231,0.109058,0.061147,0.078038,0.072157,0.164404,0.16239,0.035077,0.035971,0.292062,0.291194,0.188938,0.0,0.0,0.029209,0.174869,0.175191,0.159776,0.165442,0.000309
02:23:23:18.804,61,0.063204,0.117555,0.068541,0.0,0.0,0.143644,0.0,0.06281,0.117377,0.066058,0.0,0.0,0.143635,0.0,0.030985,0.0,0.017482,0.085056,0.107542,0.055592,0.092472,0.004815,0.0,0.144939,0.159655,0.0,0.0,0.046256,0.047504,0.103741,0.10714,0.075179,0.033144,0.108268,0.060908,0.077593,0.071825,0.164499,0.162296,0.035029,0.035933,0.291948,0.291095,0.190216,0.0,0.0,0.029011,0.176906,0.177148,0.148387,0.150085,0.000266
