Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
01:39:08:07.072,61,0.110582098,0.218990803,0,0.014863396,0,0.068642981,0,0.11053364,0.217979491,0.145057112,0,0,0.068640873,0,0.060510315,0,0.049956981,0.317334801,0.064782031,0.140320376,0.056364525,0,0.00635703,0.193195537,0.182144746,0,0,0.043496762,0.046064932,0.134437874,0.155424178,0.049703419,0.028697468,0.072238125,0.067676693,0.042574793,0.040389624,0.407479942,0.424008369,0.183407128,0.185056269,0.017954053,0.017990924,0.148458228,0,0,0.018280009,0.179011896,0.199619338,0.196458355,0.196341187,1.10206E-05
01:39:08:08.072,61,0.209528089,0.274742097,0,0.000102685,0,0.062167808,0,0.209438741,0.273727417,0.129600152,0,0,0.062165868,0,0.073883601,0,0.052450288,0.353600562,0.064952157,0.140661806,0.057024024,0,0.006276715,0.194325239,0.181933761,0,0,0.048245531,0.049955633,0.160692677,0.180443913,0.047227792,0.028403565,0.062963516,0.05897563,0.042519398,0.040211491,0.437450111,0.458863676,0.149650455,0.156810045,0.011334514,0.011380619,0.158933595,0,0,0.017645007,0.15556027,0.171881229,0.19062157,0.19094573,7.1908E-06
01:39:08:09.072,61,0.613561094,0.447684228,0,0.020708343,0,0.06631884,0,0.588788867,0.445861846,0.146081045,0,0,0.066281013,0,0.079595394,0,0.053172331,0.33436057,0.067972332,0.140699014,0.060015082,0,0.006547521,0.192846268,0.183316112,0,0,0.052170847,0.053849421,0.168494374,0.18818605,0.045281656,0.028342534,0.059631918,0.055839211,0.042716578,0.040242795,0.44518584,0.471808225,0.140411899,0.149301559,0.008013466,0.008060537,0.173552662,0,0,0.017083896,0.159297496,0.174026579,0.190331966,0.189857811,5.9046E-06
01:39:08:10.073,61,0.656698763,0.459130198,0,0.055158366,0,0.071686715,0,0.619436622,0.456611902,0.179089859,0,0,0.071615852,0,0.057407249,0,0.035729751,0.187709123,0.127880707,0.092402868,0.099698037,0,0.008117349,0.130931974,0.162308663,0,0,0.053438895,0.055068635,0.145702958,0.155625001,0.045013819,0.028737899,0.065561712,0.054246154,0.043059722,0.040417898,0.228461221,0.250183255,0.075827792,0.084342383,0.02441014,0.024066322,0.181263298,0,0,0.016724322,0.158112675,0.171765655,0.190144226,0.189115271,3.3452E-06
01:39:08:11.073,61,0.332064182,0.361957431,0,0.082328744,0,0.074140154,0,0.323723823,0.359447569,0.206616059,0,0,0.074070916,0,0.047377229,0,0.016076433,0.126442954,0.143236712,0.068998843,0.109178342,0,0.011599127,0.095733576,0.134384885,0,0,0.052399393,0.054408416,0.130431846,0.136745706,0.063668117,0.029281762,0.074005291,0.053184342,0.043275986,0.040591911,0.147331417,0.149386093,0.052525163,0.058883306,0.067990556,0.067661382,0.172219455,0,0,0.016463734,0.145051569,0.155772656,0.186892569,0.188157588,3.112E-07
01:39:08:12.073,61,0.141666353,0.265897453,0,0.247434676,0,0.074008621,0,0.141206458,0.262188643,0.365606308,0,0,0.073954344,0,0.041529991,0,0.009660836,0.10104382,0.143393755,0.059896212,0.111593083,0,0.013319782,0.082010716,0.12518616,0,0,0.049601387,0.051414587,0.125185221,0.130039409,0.065381348,0.029519405,0.076370403,0.052234072,0.042971268,0.04034394,0.119398184,0.123719201,0.0419087,0.04783443,0.084026612,0.083834767,0.155632272,0,0,0.016184006,0.122952603,0.142854795,0.161646083,0.179301322,3.029E-07
01:39:08:13.073,61,0.093303032,0.231006593,0,0.244200289,0,0.073175103,0,0.092327051,0.22776559,0.362939686,0,0,0.073134206,0,0.039765652,0,0.038271215,0.193847135,0.079987764,0.255616903,0.137049213,0,0.021672579,0.059813857,0.102252051,0,0,0.04362417,0.045379113,0.126501516,0.145227671,0.039139625,0.028173937,0.077606589,0.057199318,0.04296894,0.040372264,0.2554802,0.269908726,0.148857534,0.174447596,0.090904512,0.090779789,0.144991934,0,0,0.016132228,0.117722124,0.142338082,0.155193478,0.177279979,1.566E-07
01:39:08:14.073,61,0.079435758,0.223570541,0,0.234016001,0,0.071141489,0,0.079281576,0.220510006,0.353352487,0,0,0.071114227,0,0.039130621,0,0.045801688,0.214047611,0.0671084,0.305052221,0.184980601,0,0.02900324,0.048445858,0.089464553,0,0,0.039390251,0.041062459,0.126519784,0.149228364,0.032304492,0.026993889,0.078386799,0.061316062,0.043107435,0.040500559,0.265502006,0.281609982,0.170277789,0.199801549,0.090258896,0.090224624,0.139786139,0,0,0.016283715,0.117601484,0.14314653,0.152261719,0.176915392,5.33E-08
01:39:08:15.074,61,0.072055914,0.224925801,0,0.215358183,0,0.06801609,0,0.072085552,0.222010478,0.33558178,0,0,0.068000123,0,0.038932007,0,0.049805198,0.189643428,0.064713225,0.325530648,0.219893843,0,0.033894651,0.043167796,0.083886504,0,0,0.03571194,0.037338238,0.126250938,0.150962487,0.02857329,0.025678542,0.085181974,0.076331623,0.043579429,0.040930569,0.227446288,0.241124585,0.178828865,0.210237324,0.091177829,0.091173932,0.136618719,0,0,0.016683893,0.123580791,0.147849485,0.157734424,0.187006339,2.26E-08
01:39:08:16.073,61,0.067483097,0.203744397,0,0.134358928,0,0.066396937,0,0.067658648,0.201764584,0.257514536,0,0,0.066386908,0,0.038909607,0,0.052156422,0.186218172,0.068669461,0.378317654,0.233132064,0,0.037286505,0.034971934,0.072873883,0,0,0.033446726,0.034925193,0.126227394,0.152089164,0.026471652,0.024763979,0.088622436,0.081552833,0.044160381,0.041468054,0.220256031,0.233456746,0.176063955,0.206050739,0.094517112,0.094536103,0.131922796,0,0,0.017190617,0.126277342,0.14950572,0.159150362,0.189847931,2.03E-08
