Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
15:38:16:15.541,61,0.101383,0.187367,0.65965,0.0,0.0,0.096109,0.0,0.098153,0.192032,0.0,0.551964,0.0,0.094978,0.0,0.106396,0.0,0.055884,0.593206,0.561913,0.072141,0.380641,0.006489,0.0,0.0,0.0,0.148603,0.134208,0.0961,0.094716,0.204668,0.22421,0.187196,0.135613,0.126181,0.063636,0.090561,0.067569,0.123378,0.139519,0.025952,0.028358,0.015906,0.013047,0.080198,0.0,0.0,0.04309,0.077922,0.079874,0.077106,0.101628,0.0
15:38:16:16.541,61,0.099656,0.181346,0.612722,0.0,0.0,0.091168,0.0,0.096883,0.185547,0.0,0.502694,0.0,0.090408,0.0,0.10639,0.0,0.055485,0.581417,0.562425,0.072411,0.385551,0.006709,0.0,0.0,0.0,0.148231,0.134217,0.095912,0.094739,0.203781,0.223213,0.196639,0.136424,0.131107,0.065545,0.090397,0.067892,0.123534,0.138302,0.026157,0.02853,0.014326,0.011941,0.080998,0.0,0.0,0.042906,0.078575,0.080295,0.077228,0.102016,0.0
15:38:16:17.541,61,0.097193,0.187874,0.550554,0.0,0.0,0.083031,0.0,0.095152,0.191791,0.0,0.437231,0.0,0.082609,0.0,0.106025,0.0,0.054834,0.561057,0.562966,0.07209,0.396741,0.00663,0.0,0.0,0.0,0.149663,0.140188,0.095641,0.094703,0.196024,0.217817,0.20731,0.139107,0.140909,0.068432,0.090484,0.068748,0.121635,0.127127,0.02612,0.028449,0.010606,0.008927,0.081723,0.0,0.0,0.042978,0.079006,0.080402,0.077261,0.102335,0.0
15:38:16:18.541,61,0.093224,0.182066,0.47477,0.0,0.0,0.079578,0.0,0.092151,0.185304,0.0,0.358078,0.0,0.079294,0.0,0.106095,0.0,0.054886,0.530112,0.553371,0.072402,0.368811,0.001233,0.0,0.0,0.0,0.150258,0.141865,0.095679,0.095001,0.193613,0.21657,0.210791,0.141857,0.144967,0.070123,0.09072,0.071329,0.121918,0.124483,0.026081,0.028493,0.008893,0.007584,0.082465,0.0,0.0,0.04299,0.084664,0.082805,0.077705,0.107668,0.0
15:38:16:19.541,61,0.090354,0.175904,0.415938,0.0,0.0,0.077595,0.0,0.089863,0.178604,0.0,0.296614,0.0,0.077384,0.0,0.106561,0.0,0.055052,0.520304,0.550527,0.073528,0.359495,0.0,0.005555,0.0,0.0,0.150893,0.14255,0.095812,0.095374,0.19226,0.216106,0.212673,0.145207,0.146996,0.071016,0.090747,0.072911,0.130568,0.127074,0.02591,0.028458,0.008023,0.006941,0.082991,0.0,0.0,0.042849,0.093222,0.088944,0.079076,0.116996,0.0
15:38:16:20.542,61,0.089206,0.177384,0.364184,0.0,0.0,0.076194,0.0,0.08896,0.179712,0.0,0.242724,0.0,0.076023,0.0,0.106615,0.0,0.055092,0.514163,0.542083,0.073843,0.35809,0.0,0.018148,0.0,0.0,0.151568,0.142792,0.095492,0.095358,0.175651,0.209051,0.213634,0.148945,0.148879,0.071719,0.090825,0.074734,0.132541,0.127128,0.025597,0.028293,0.007845,0.006902,0.083075,0.0,0.0,0.043057,0.097057,0.091789,0.090597,0.139483,0.0
15:38:16:21.542,61,0.089757,0.193254,0.306558,0.0,0.0,0.073677,0.0,0.089674,0.195297,0.0,0.183487,0.0,0.073559,0.0,0.107354,0.0,0.054338,0.466691,0.496383,0.074679,0.341872,0.0,0.022521,0.0,0.0,0.171716,0.145249,0.091158,0.092421,0.171776,0.207211,0.210277,0.140827,0.150026,0.072367,0.090466,0.07554,0.133711,0.127354,0.025441,0.028324,0.008161,0.007356,0.08327,0.0,0.0,0.042903,0.108612,0.106712,0.117658,0.170308,0.0
15:38:16:22.542,61,0.093589,0.208854,0.258459,0.0,0.0,0.069143,0.0,0.093583,0.210606,0.0,0.134738,0.0,0.069078,0.0,0.107551,0.0,0.053887,0.437965,0.470936,0.088835,0.313393,0.0,0.025207,0.0,0.0,0.175452,0.145152,0.087391,0.089031,0.171726,0.206571,0.162794,0.115245,0.150543,0.072911,0.089022,0.075795,0.13672,0.132683,0.02565,0.028859,0.01023,0.009564,0.08375,0.0,0.0,0.042514,0.121335,0.120285,0.139183,0.19241,0.0
15:38:16:23.542,61,0.097577,0.197093,0.217938,0.0,0.0,0.063828,0.0,0.097593,0.198374,0.0,0.093327,0.0,0.063798,0.0,0.107469,0.0,0.053047,0.418703,0.4517,0.093702,0.301574,0.0,0.026437,0.0,0.0,0.175437,0.144278,0.081948,0.083175,0.171499,0.205936,0.150284,0.106079,0.145511,0.072806,0.084455,0.075488,0.139911,0.136551,0.025869,0.029327,0.010869,0.010265,0.086164,0.0,0.0,0.04208,0.12576,0.125108,0.146749,0.200172,0.0
15:38:16:24.542,61,0.103686,0.200138,0.190589,0.0,0.0,0.058243,0.0,0.103692,0.201189,0.0,0.065149,0.0,0.058232,0.0,0.105896,0.0,0.050543,0.403352,0.439926,0.096127,0.296033,0.0,0.026983,0.0,0.0,0.171265,0.14184,0.076513,0.077809,0.170879,0.200489,0.143835,0.100323,0.140164,0.072365,0.080185,0.074199,0.141144,0.138103,0.026065,0.029725,0.011142,0.010574,0.087601,0.0,0.0,0.041623,0.127756,0.127227,0.15107,0.204195,0.0
15:38:16:25.542,61,0.106094,0.196203,0.18703,0.0,0.0,0.053824,0.0,0.106101,0.197199,0.0,0.061304,0.0,0.053823,0.0,0.104999,0.0,0.046791,0.397186,0.434875,0.097218,0.293423,0.0,0.026979,0.0,0.0,0.169911,0.140799,0.072921,0.074243,0.170297,0.196426,0.140953,0.097308,0.136052,0.071356,0.077086,0.072762,0.141742,0.138799,0.026145,0.029935,0.011216,0.010671,0.088548,0.0,0.0,0.041182,0.127432,0.125898,0.153114,0.204215,0.0
15:38:16:26.542,61,0.107979,0.195964,0.174501,0.0,0.0,0.050531,0.0,0.107981,0.196844,0.0,0.048515,0.0,0.050533,0.0,0.102401,0.0,0.044207,0.393584,0.431997,0.097616,0.293666,0.0,0.026827,0.0,0.0,0.168996,0.140231,0.069635,0.070804,0.16931,0.192527,0.13938,0.094446,0.131766,0.069866,0.074532,0.070969,0.141693,0.138787,0.026135,0.030008,0.011408,0.010875,0.089231,0.0,0.0,0.040871,0.125024,0.12268,0.153928,0.200732,0.0
15:38:16:27.542,61,0.110306,0.194409,0.158045,0.0,0.0,0.047976,0.0,0.110307,0.195131,0.0,0.032114,0.0,0.04798,0.0,0.1012,0.0,0.042035,0.391083,0.430118,0.0975,0.293256,0.0,0.026614,0.0,0.0,0.168597,0.139913,0.067983,0.069114,0.168636,0.190686,0.139603,0.093024,0.129882,0.068933,0.073155,0.069958,0.141458,0.13858,0.026087,0.030017,0.011399,0.01088,0.089834,0.0,0.0,0.040541,0.123987,0.121333,0.15468,0.199816,0.0
15:38:16:28.543,61,0.111074,0.185215,0.157976,0.0,0.0,0.046464,0.0,0.111074,0.185898,0.0,0.031643,0.0,0.046467,0.0,0.100781,0.0,0.039524,0.389502,0.427998,0.095693,0.293538,0.0,0.026626,0.0,0.0,0.180837,0.149271,0.066232,0.067386,0.168068,0.189493,0.14869,0.092078,0.128856,0.068214,0.072315,0.069324,0.138434,0.135065,0.025883,0.029836,0.012476,0.011975,0.090243,0.0,0.0,0.040503,0.1228,0.119909,0.153301,0.190591,0.0
15:38:16:29.543,61,0.111629,0.182386,0.145579,0.0,0.0,0.045781,0.0,0.111629,0.18295,0.0,0.019097,0.0,0.045785,0.0,0.100479,0.0,0.03856,0.389149,0.4277,0.09505,0.295174,0.0,0.026787,0.0,0.0,0.183584,0.151299,0.065207,0.066315,0.168155,0.18936,0.152724,0.091419,0.128128,0.067509,0.071696,0.068815,0.137355,0.133975,0.025644,0.029611,0.037595,0.037185,0.090563,0.0,0.0,0.040552,0.122918,0.11979,0.152662,0.186944,0.0
15:38:17:00.543,61,0.112984,0.18934,0.143437,0.0,0.0,0.045201,0.0,0.113005,0.18991,0.0,0.016496,0.0,0.045205,0.0,0.100208,0.0,0.038185,0.368604,0.403284,0.094793,0.279332,0.0,0.026928,0.0,0.0,0.17353,0.143493,0.064556,0.065569,0.172641,0.195715,0.155217,0.090159,0.127804,0.066873,0.07142,0.06859,0.136496,0.133301,0.025431,0.029405,0.112886,0.112525,0.09426,0.0,0.0,0.040773,0.126381,0.122342,0.152635,0.185394,0.0
15:38:17:01.543,61,0.132915,0.198327,0.137352,0.0,0.0,0.044865,0.0,0.132974,0.198873,0.0,0.010203,0.0,0.044869,0.0,0.100017,0.0,0.03892,0.363189,0.396746,0.095465,0.254528,0.0,0.026905,0.0,0.0,0.153568,0.131101,0.064335,0.065166,0.184479,0.211296,0.156134,0.08816,0.127487,0.066206,0.071163,0.068294,0.135728,0.132962,0.025317,0.029283,0.194346,0.193999,0.112128,0.0,0.0,0.040691,0.143172,0.135965,0.159479,0.189482,0.0
15:38:17:02.543,61,0.158335,0.208168,0.133518,0.0,0.0,0.044782,0.0,0.158484,0.208709,0.0,0.006051,0.0,0.044785,0.0,0.100324,0.0,0.040838,0.352504,0.3831,0.09698,0.205676,0.0,0.027324,0.0,0.0,0.147329,0.124761,0.064305,0.064947,0.201475,0.232297,0.156917,0.086802,0.127162,0.065142,0.070842,0.067941,0.135087,0.132945,0.025271,0.029274,0.30667,0.306363,0.13033,0.0,0.0,0.040459,0.161199,0.151942,0.180586,0.21155,0.0
15:38:17:03.543,61,0.171563,0.216242,0.131933,0.0,0.0,0.045092,0.0,0.171689,0.216792,0.0,0.004376,0.0,0.045094,0.0,0.100124,0.0,0.044362,0.280067,0.283105,0.115537,0.128954,0.0,0.028115,0.0,0.0,0.028685,0.012169,0.06433,0.064863,0.207167,0.239342,0.111608,0.077047,0.115915,0.061164,0.069826,0.067235,0.15533,0.17506,0.026851,0.033205,0.436419,0.436173,0.146811,0.0,0.0,0.039198,0.219061,0.212513,0.225758,0.2626,0.0
15:38:17:04.543,61,0.181087,0.247503,0.1246,0.0,0.0,0.054446,0.0,0.181136,0.248063,0.002532,0.0,0.0,0.054436,0.0,0.088864,0.0,0.053906,0.214411,0.144274,0.120862,0.053326,0.0,0.017607,0.205788,0.186934,0.0,0.0,0.063937,0.064354,0.194344,0.217114,0.070647,0.041697,0.089772,0.059804,0.064892,0.062355,0.301462,0.303212,0.129028,0.135422,0.567551,0.567243,0.15713,0.0,0.0,0.028223,0.351005,0.340158,0.299475,0.328876,0.0
15:38:17:05.543,61,0.200843,0.271372,0.118075,0.0,0.0,0.095143,0.0,0.20089,0.271917,0.007354,0.0,0.0,0.095116,0.0,0.089314,0.0,0.060691,0.184106,0.085761,0.074294,0.027382,0.0,0.011381,0.513258,0.48007,0.0,0.0,0.069999,0.070549,0.189536,0.210821,0.057131,0.031977,0.082202,0.05955,0.063471,0.060943,0.434604,0.432493,0.224751,0.220612,0.609078,0.60876,0.155158,0.0,0.0,0.02226,0.530557,0.517241,0.328945,0.350245,0.0
15:38:17:06.544,61,0.208518,0.281096,0.106651,0.0,0.0,0.147178,0.0,0.208592,0.28152,0.017495,0.0,0.0,0.147105,0.0,0.097827,0.0,0.069434,0.166627,0.054357,0.057779,0.014032,0.0,0.008181,0.754815,0.737705,0.0,0.0,0.086793,0.08947,0.181101,0.200061,0.050514,0.026958,0.078513,0.063506,0.06318,0.060681,0.565828,0.572088,0.352441,0.340039,0.610567,0.610404,0.121876,0.0,0.0,0.01841,0.610196,0.605097,0.347354,0.361399,0.0
15:38:17:07.544,61,0.212198,0.271445,0.103864,0.0,0.0,0.200355,0.0,0.212286,0.271819,0.01966,0.0,0.0,0.200204,0.0,0.104595,0.0,0.073438,0.142429,0.039137,0.048598,0.007456,0.0,0.006543,0.83914,0.825881,0.0,0.0,0.099101,0.103607,0.178224,0.196286,0.048888,0.024373,0.080423,0.076095,0.066916,0.065168,0.610837,0.618943,0.398938,0.388152,0.554399,0.554271,0.108193,0.0,0.0,0.016248,0.676144,0.67561,0.355241,0.365788,0.0
15:38:17:08.544,61,0.214003,0.266255,0.098818,0.0,0.0,0.231808,0.0,0.214108,0.266559,0.024641,0.0,0.0,0.231625,0.0,0.108358,0.0,0.07544,0.132521,0.031573,0.043943,0.004716,0.0,0.005854,0.847568,0.854981,0.0,0.0,0.104145,0.109387,0.176906,0.194335,0.049557,0.023161,0.083822,0.081577,0.068274,0.066745,0.605777,0.621607,0.418,0.410202,0.511426,0.511329,0.101105,0.0,0.0,0.01482,0.702579,0.703945,0.358615,0.367713,0.0
15:38:17:09.544,61,0.214619,0.255572,0.082087,0.0,0.0,0.279002,0.0,0.214747,0.25567,0.040521,0.0,0.0,0.278754,0.0,0.111603,0.0,0.076655,0.127423,0.027935,0.041414,0.00395,0.0,0.00556,0.85423,0.858297,0.0,0.0,0.107048,0.1126,0.177442,0.193801,0.055847,0.022708,0.091723,0.090968,0.069327,0.068153,0.60918,0.620184,0.429069,0.422235,0.493637,0.493569,0.096284,0.0,0.0,0.013783,0.720181,0.723168,0.360769,0.369148,0.0
15:38:17:10.544,61,0.214744,0.245132,0.073028,0.0,0.0,0.322169,0.0,0.214923,0.245123,0.049103,0.0,0.0,0.321818,0.0,0.116679,0.0,0.077438,0.124641,0.026295,0.0397,0.003814,0.0,0.005654,0.8602,0.864729,0.0,0.0,0.118089,0.123856,0.183812,0.197121,0.058895,0.022656,0.094732,0.094504,0.074826,0.0757,0.616904,0.623716,0.435223,0.430553,0.485662,0.485608,0.093355,0.0,0.0,0.013012,0.728634,0.732382,0.361286,0.369511,0.0
15:38:17:11.545,61,0.215065,0.233926,0.068974,0.0,0.0,0.366203,0.0,0.215334,0.233872,0.052678,0.0,0.0,0.365748,0.0,0.121355,0.0,0.080021,0.122634,0.025448,0.038452,0.004059,0.0,0.005944,0.877506,0.880121,0.0,0.0,0.130499,0.135357,0.195088,0.211435,0.061339,0.022625,0.103076,0.105324,0.086951,0.088754,0.63114,0.635613,0.493468,0.491748,0.490544,0.490514,0.091558,0.0,0.0,0.012444,0.738591,0.741192,0.357244,0.368143,0.0
15:38:17:12.544,61,0.226601,0.229848,0.065795,0.0,0.0,0.402222,0.0,0.228617,0.229763,0.055445,0.0,0.0,0.401728,0.0,0.12333,0.0,0.081286,0.118475,0.025017,0.036955,0.004443,0.0,0.006312,0.895199,0.898665,0.0,0.0,0.144742,0.149789,0.199651,0.215711,0.062776,0.022577,0.106687,0.109426,0.095907,0.098755,0.645964,0.649557,0.512673,0.512072,0.522454,0.522432,0.0901,0.0,0.0,0.012034,0.743065,0.745858,0.351727,0.365655,0.0
