Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
15:38:10:09.514,61,0.0473927036,0.1444487274,0.1198447347,0.0,0.0,0.0457666889,0.0,0.0474617183,0.144676879,0.0054140994,0.0,0.0,0.0457649305,0.0,0.0447765663,0.0,0.0131261442,0.0918848962,0.1233751774,0.0398989283,0.0510574691,0.0,0.025125308,0.0919473022,0.1573019475,0.0,0.0,0.0474631414,0.0528642461,0.1352837682,0.1487513334,0.0965744555,0.0388739444,0.1148562431,0.0613622665,0.0437773876,0.0429996066,0.1300615817,0.1267456412,0.0417396612,0.0510458536,0.0463983305,0.0462760851,0.0840011165,0.0,0.0,0.0149640217,0.1384080797,0.1432743967,0.2012409717,0.2483969778,1.367e-07
15:38:10:10.515,61,0.0487535372,0.1464572549,0.1179358512,0.0,0.0,0.0454746,0.0,0.0488163345,0.1466774642,0.0073750867,0.0,0.0,0.0454729125,0.0,0.0447145924,0.0,0.0131615354,0.0921167433,0.1236958876,0.0399523824,0.0512324162,0.0,0.0253521167,0.0914562866,0.1569371372,0.0,0.0,0.0475210138,0.0529453158,0.135218069,0.1487556696,0.0962749496,0.0389097594,0.1145904958,0.061221309,0.0436756462,0.0428926945,0.1303996146,0.1271807104,0.0417766608,0.0511240996,0.0465212464,0.0463996008,0.0838852748,0.0,0.0,0.0149188899,0.1370602399,0.142205596,0.2022347003,0.2495079935,1.244e-07
15:38:10:11.515,61,0.0493368842,0.1483644396,0.1153959632,0.0,0.0,0.0450979695,0.0,0.0493989326,0.1485716701,0.0099576935,0.0,0.0,0.0450962745,0.0,0.0444536507,0.0,0.0131686134,0.0918674469,0.1233517155,0.0398367271,0.0514024608,0.0,0.0258474834,0.0899305791,0.1563700289,0.0,0.0,0.0473576486,0.0528052486,0.1347139031,0.1483799815,0.0948076248,0.0387393646,0.1143653095,0.0611586832,0.0434934348,0.042709332,0.128822729,0.1265367717,0.0416572317,0.051039096,0.0465333425,0.0464116558,0.0834956765,0.0,0.0,0.0148717435,0.1333140731,0.1384834945,0.1983548254,0.2424833924,1.171e-07
15:38:10:12.515,61,0.049305439,0.1496489197,0.1152452752,0.0,0.0,0.0448653512,0.0,0.0493676625,0.1498579234,0.0102234138,0.0,0.0,0.0448635891,0.0,0.0444214568,0.0,0.0133687118,0.0917458236,0.1231504679,0.0397893973,0.0516890697,0.0,0.0262339935,0.0891449451,0.1557097435,0.0,0.0,0.0472661033,0.0527347811,0.1344094425,0.1483011842,0.0944046229,0.0386715122,0.1144450977,0.0612304695,0.0434764512,0.0426695384,0.1283447444,0.126327768,0.0415925533,0.0509854481,0.046183832,0.0460613854,0.0834512711,0.0,0.0,0.0148994885,0.1322464496,0.1373910308,0.1976023614,0.2410437465,8.09e-08
15:38:10:13.515,61,0.0446556918,0.1495340317,0.116106011,0.0,0.0,0.0445633456,0.0,0.0447455496,0.1497487575,0.0093789259,0.0,0.0,0.0445615537,0.0,0.0442427844,0.0,0.0134393368,0.0913179144,0.1223963574,0.0395231657,0.0516782068,0.0,0.0264195222,0.0873458907,0.1535753459,0.0,0.0,0.0470184572,0.0524836816,0.1339349896,0.1479287893,0.0939176232,0.0385107808,0.114315331,0.0612242855,0.0433388911,0.0425245613,0.127355814,0.1252480447,0.0414186604,0.0507875383,0.0453029722,0.0451813415,0.0832882077,0.0,0.0,0.0148661109,0.1312601119,0.1364103109,0.1969316751,0.2400846332,5.7e-08
15:38:10:14.515,61,0.0278021153,0.1494179517,0.1157899946,0.0,0.0,0.0443262234,0.0,0.0279620737,0.1496301889,0.0096938927,0.0,0.0,0.0443243384,0.0,0.0442856699,0.0,0.0136164334,0.0912453756,0.1221161783,0.0393679589,0.0517936908,0.0,0.0267243963,0.0854193792,0.1510563344,0.0,0.0,0.0468912534,0.0523784757,0.1337750554,0.1480242461,0.0938852653,0.0384762175,0.1144567057,0.0613099113,0.0433221571,0.0424966663,0.1268102825,0.1247143894,0.0412191078,0.0505622774,0.0410526283,0.0409413278,0.0834365636,0.0,0.0,0.0148865841,0.1307933182,0.135922119,0.1966434419,0.2397486567,6.74e-08
15:38:10:15.515,61,0.0235046074,0.1500719488,0.1151986346,0.0,0.0,0.043877475,0.0,0.0236791912,0.150281474,0.0103530576,0.0,0.0,0.0438756049,0.0,0.0439992808,0.0,0.0135837253,0.0898477063,0.1188790426,0.0389300846,0.0516398326,0.0,0.0265875682,0.0848279521,0.1500646472,0.0,0.0,0.0465782546,0.0520304739,0.1320499629,0.1454667002,0.09344697,0.0382561758,0.114076443,0.0611565076,0.0431576371,0.0423323549,0.1248082072,0.1218272746,0.0409523211,0.050215777,0.0398401767,0.0397292487,0.0833716616,0.0,0.0,0.014848548,0.1286995262,0.1338670701,0.1923562437,0.2343505919,1.417e-07
15:38:10:16.515,61,0.021565808,0.1513422877,0.1147238612,0.0,0.0,0.0432475582,0.0,0.0217439942,0.1515512466,0.0109363021,0.0,0.0,0.0432457216,0.0,0.0434395596,0.0,0.013628101,0.0865826607,0.1134560183,0.0383434817,0.0513648689,0.0,0.0263256151,0.0846266672,0.1493298262,0.0,0.0,0.0461638309,0.051549349,0.1274448633,0.1402300149,0.0914058983,0.0378858224,0.1135740355,0.0610053055,0.0429264046,0.0420939885,0.1202732176,0.1169077307,0.0406823419,0.0498399287,0.0396266505,0.0395144932,0.0829384848,0.0,0.0,0.014774166,0.1234883144,0.1283119023,0.1904831678,0.2317801565,1.834e-07
15:38:10:17.515,61,0.0202908255,0.1517125219,0.1146679372,0.0,0.0,0.0428510644,0.0,0.020467557,0.1519218534,0.0110424738,0.0,0.0,0.0428492315,0.0,0.0431727618,0.0,0.0136040291,0.0854475126,0.1116609871,0.0379390903,0.0512285382,0.0,0.0262422618,0.0841774493,0.1486302614,0.0,0.0,0.0458544269,0.0512083583,0.1259702444,0.1386244744,0.0907741114,0.0376721658,0.1134182513,0.0609919317,0.0428200103,0.0419842601,0.1186500788,0.1151377559,0.0404445156,0.0495302863,0.0390603915,0.0389463641,0.0827436969,0.0,0.0,0.0147656556,0.122055918,0.1268248856,0.1897280961,0.2309381366,2.034e-07
15:38:10:18.516,61,0.0223700106,0.1524204761,0.1149889678,0.0,0.0,0.0424928702,0.0,0.0224890057,0.1526336223,0.01077573,0.0,0.0,0.0424910784,0.0,0.0430083387,0.0,0.0135733662,0.0848651156,0.1108638272,0.0377737507,0.0512990244,0.0,0.026015155,0.0843956098,0.1484547853,0.0,0.0,0.0457079746,0.0510292761,0.1252218336,0.1378034353,0.0906501338,0.0375329703,0.113590315,0.0611481033,0.0429196693,0.0420738123,0.1180861145,0.1144681498,0.0404572114,0.0494959727,0.0392603129,0.0391441621,0.0827699751,0.0,0.0,0.0148401028,0.1221058294,0.1270767748,0.1924443692,0.2365888953,2.263e-07
15:38:10:19.516,61,0.0654132739,0.1539406329,0.115979813,0.0,0.0,0.0422865488,0.0,0.0654098839,0.1541697681,0.009884269,0.0,0.0,0.0422848202,0.0,0.0428982079,0.0,0.0135238357,0.0846618414,0.1107235476,0.0376906432,0.0513492115,0.0,0.0256227963,0.086526826,0.1486559063,0.0,0.0,0.045694571,0.0509754159,0.1248195395,0.1373182535,0.0907867402,0.0375173241,0.1136716306,0.0612020791,0.0430629402,0.042197872,0.1183042526,0.1145403162,0.04056051,0.0495485477,0.0403940864,0.0402634032,0.082996361,0.0,0.0,0.0149007086,0.1230029166,0.1278041601,0.1939151734,0.238697961,1.865e-07
15:38:10:20.516,61,0.3706378639,0.3262255788,0.0941950902,0.0,0.0,0.0595082194,0.0,0.3709199727,0.3265393078,0.0294835493,0.0,0.0,0.0595171899,0.0,0.0432912186,0.0,0.0136442361,0.0855204612,0.1173861697,0.0415907614,0.0517446958,0.0,0.0274335239,0.1098694056,0.191832453,0.0,0.0,0.0458101816,0.051128868,0.1251885295,0.138166517,0.0924530774,0.0375430211,0.1137323603,0.0612018183,0.0442047752,0.0430336744,0.1213937923,0.1267346144,0.0412980542,0.0518569499,0.0822576061,0.0821074098,0.0916203707,0.0,0.0,0.0148834726,0.2097496837,0.2276124209,0.1969263256,0.2402506918,1.452e-07
15:38:10:21.516,61,0.8916353583,0.2609139085,0.1073419154,0.0,0.0,0.0570451617,0.0,0.8922684789,0.2613084912,0.0115446858,0.0,0.0,0.0570516363,0.0,0.0433882549,0.0,0.0137821157,0.0830166787,0.1078039035,0.0424769036,0.0522626415,0.0,0.0751221329,0.1158631071,0.2071352601,0.0,0.0,0.0460501872,0.0515840501,0.1211190671,0.1354657114,0.0927872211,0.0370652191,0.156313628,0.0740166977,0.060818322,0.0594286807,0.1219962314,0.1298290044,0.0615400597,0.1016868204,0.1054653227,0.105572015,0.1360971183,0.0,0.0,0.0149665046,0.2339553386,0.2910289168,0.2924742997,0.3649489582,1.077e-07
15:38:10:22.516,61,0.9595110416,0.2538143098,0.1091553047,0.0,0.0,0.056670785,0.0,0.9595714211,0.2542167604,0.0089446548,0.0,0.0,0.0566768348,0.0,0.0433771014,0.0,0.0138225853,0.0802768916,0.1033588275,0.0428522602,0.0529083796,0.0,0.08593335,0.1188989505,0.2143571377,0.0,0.0,0.0462286323,0.0519676246,0.116914928,0.1312331557,0.0928656906,0.036434155,0.1666568518,0.0777974874,0.0656968057,0.0642223805,0.1219782233,0.1311209798,0.0670961663,0.1125571951,0.1228249744,0.1229632422,0.148953408,0.0,0.0,0.0151555408,0.246297583,0.3133868277,0.2814599872,0.3449065685,6.34e-08
15:38:10:23.516,61,0.7912679315,0.3209144771,0.1002500206,0.0,0.0,0.0600814633,0.0,0.7910781503,0.321313858,0.0221469179,0.0,0.0,0.0600857027,0.0,0.0435755178,0.0,0.0137130888,0.0822656751,0.1151324138,0.0435845256,0.0535499901,0.0,0.040452484,0.1205805317,0.2071869969,0.0,0.0,0.0463012755,0.0520870239,0.118619971,0.1314210743,0.093134582,0.0362004898,0.1195536628,0.0747704804,0.0646031648,0.062896274,0.1227502972,0.1322159767,0.0655064434,0.0694213361,0.1293754578,0.1295070946,0.1293917298,0.0,0.0,0.0151367886,0.2176747769,0.2312439531,0.2113897502,0.2501621246,3.32e-08
15:38:10:24.516,61,0.4945481122,0.2120023966,0.1197176278,0.0,0.0,0.0606953688,0.0,0.4937657416,0.2124077678,0.0048185317,0.0,0.0,0.0606987923,0.0,0.0435921028,0.0,0.0135306679,0.0828149617,0.1177803203,0.0436831303,0.053837426,0.0,0.029918097,0.0983787999,0.1505362839,0.0,0.0,0.0462622717,0.0520148799,0.1190860868,0.131448999,0.0932789668,0.0361025706,0.1091284454,0.0731967017,0.0596548617,0.0583474226,0.1229196116,0.1309553981,0.0575817525,0.059371572,0.1196463853,0.1193452552,0.1035365015,0.0,0.0,0.0151600158,0.1517339945,0.1533574462,0.1937606633,0.2263336331,3.93e-08
15:38:10:25.517,61,0.0622968227,0.1460834444,0.1215255111,0.0,0.0,0.0595513172,0.0,0.0622171983,0.1463324577,0.003918394,0.0,0.0,0.0595533177,0.0,0.0432614386,0.0,0.013296051,0.0823536068,0.1123399287,0.0419486463,0.0536552519,0.0,0.0242999177,0.0909131542,0.1355478317,0.0,0.0,0.0458897315,0.0515485369,0.1189279258,0.131019786,0.0923002809,0.0358570255,0.1036745235,0.0703947991,0.0539667048,0.0530923754,0.1174861267,0.1128466278,0.0492816605,0.0525564253,0.1045319363,0.1042792797,0.0872038156,0.0,0.0,0.0151753454,0.1295994669,0.1279544383,0.1778607517,0.2113897949,5.16e-08
15:38:10:26.517,61,0.0034564496,0.1368119419,0.1248662546,0.0,0.0,0.0577634461,0.0,0.0035088842,0.1370577365,0.0006669137,0.0,0.0,0.0577641018,0.0,0.0428426862,0.0,0.0131176636,0.0819212273,0.1101874188,0.040369004,0.0533490665,0.0,0.0213954523,0.0859959349,0.1278970838,0.0,0.0,0.0454630181,0.0510119759,0.1186373904,0.1305735856,0.0912450477,0.0356415175,0.100945048,0.0680818185,0.0504643172,0.0497915149,0.1144687086,0.1073556617,0.0448436625,0.0489175506,0.0908406526,0.0906228274,0.0793762356,0.0,0.0,0.0151588609,0.1186988726,0.1148904637,0.1710183024,0.2041309774,6.87e-08
15:38:10:27.517,61,0.072873041,0.1595698595,0.1303980947,0.0,0.0,0.0566108525,0.0,0.0729215816,0.1599207819,0.0,0.0052670422,0.0,0.0566106476,0.0,0.042422872,0.0,0.0130033018,0.0816636458,0.1092035845,0.0395296253,0.0531009063,0.0,0.0200703982,0.0832649693,0.124249734,0.0,0.0,0.0451379195,0.0505967401,0.1182728261,0.1301353574,0.0905214027,0.0355378538,0.0999925658,0.0668803453,0.048712071,0.0481057651,0.1131183729,0.1047451496,0.042704843,0.0470494255,0.0812162161,0.0809920356,0.0755711049,0.0,0.0,0.0151319765,0.1134643108,0.1096406206,0.1693072021,0.2057610303,7.84e-08
15:38:10:28.517,61,0.4516717196,0.3914533257,0.0958152786,0.0,0.0,0.0580538735,0.0,0.4517388642,0.3918784559,0.0282322485,0.0,0.0,0.0580578446,0.0,0.0424256064,0.0,0.0129526984,0.0824310482,0.1124736294,0.0406603105,0.0533194318,0.0,0.0197237842,0.1114222631,0.177559033,0.0,0.0,0.0452608205,0.0506881513,0.1185952723,0.1303374618,0.0903853476,0.03551412,0.0997934043,0.0659609213,0.0480947793,0.0474485904,0.1198422089,0.1263088584,0.0428513512,0.0501952283,0.0773757696,0.0771518648,0.0924629793,0.0,0.0,0.0150292376,0.1750852615,0.1856101602,0.1880856603,0.2238590121,7.83e-08
15:38:10:29.517,61,0.91039747,0.2665013373,0.1110847816,0.0,0.0,0.0494383276,0.0,0.9104035497,0.2669511437,0.0074526276,0.0,0.0,0.0494411103,0.0,0.0423275642,0.0,0.0129391085,0.0816599131,0.1085663065,0.0408120938,0.0535135567,0.0,0.0516129471,0.114829801,0.1911601126,0.0,0.0,0.0456886068,0.0513783954,0.1174340844,0.1280430257,0.0902376771,0.0352519825,0.1439233571,0.068206884,0.0557046309,0.0546390302,0.1216432229,0.131560415,0.0600392967,0.0948069021,0.0660092309,0.066012986,0.135848999,0.0,0.0,0.0150218103,0.19207187,0.2323905528,0.3028640449,0.3695173562,7.11e-08
15:38:11:00.517,61,0.9702326059,0.2490056008,0.1127124429,0.0,0.0,0.0441147983,0.0,0.9702278376,0.2494381517,0.0045683486,0.0,0.0,0.0441169925,0.0,0.0422165804,0.0,0.0130599719,0.0810680166,0.1065043211,0.0408894047,0.053716369,0.0,0.0595539249,0.117546685,0.1981897801,0.0,0.0,0.0461504571,0.051925268,0.1163074151,0.1256389469,0.0900491998,0.0348803923,0.1549585313,0.0696801245,0.0597981475,0.0584512353,0.1228409186,0.1342533231,0.0658236593,0.1061688364,0.0904936939,0.0905395076,0.1577879786,0.0,0.0,0.0150011107,0.2076322436,0.2509701848,0.3298594654,0.3963381648,5.51e-08
15:38:11:01.518,61,0.9528360963,0.2521814108,0.1137017384,0.0,0.0,0.0425397046,0.0,0.9527948499,0.2526308894,0.0041017556,0.0,0.0,0.0425419807,0.0,0.0422707759,0.0,0.0132230772,0.0806372613,0.1055297554,0.0410186723,0.0540447459,0.0,0.0611585192,0.1213207394,0.2022573054,0.0,0.0,0.046585951,0.0523920357,0.1156770065,0.1245690957,0.0902431458,0.0345234349,0.1570450217,0.0704851076,0.0618195683,0.0603424869,0.1236906275,0.1356352419,0.0685234293,0.1046333313,0.1268448979,0.126881063,0.1663795859,0.0,0.0,0.0150669636,0.247399047,0.282671541,0.275770843,0.3305879533,3.88e-08
15:38:11:02.518,61,0.732265532,0.4118672609,0.0979629532,0.0,0.0,0.0863041952,0.0,0.7246559262,0.4123780429,0.0222161915,0.0,0.0,0.0863056555,0.0,0.0426545702,0.0,0.0133247599,0.0857958198,0.1168635413,0.0423174091,0.0544279478,0.0,0.0441749431,0.1264222413,0.2040887177,0.0,0.0,0.047012046,0.0527504869,0.1201600507,0.1301460564,0.0911514759,0.0344682671,0.1384374648,0.0705286786,0.0626789033,0.0610274673,0.1285739541,0.1386915594,0.0683459789,0.083298035,0.1635642499,0.1631596684,0.1490988433,0.0,0.0,0.0151141146,0.2599481344,0.2928930223,0.2550671101,0.2717883289,2.36e-08
15:38:11:03.518,61,0.2966720164,0.2763269544,0.1082050204,0.0,0.0,0.097859405,0.0,0.2955955565,0.2767525017,0.0144306608,0.0,0.0,0.0978605896,0.0,0.0430785231,0.0,0.013404157,0.0894197524,0.1245048866,0.0437779948,0.0547704697,0.0,0.0397986211,0.1281459928,0.204611212,0.0,0.0,0.047210522,0.0528739505,0.1264396161,0.1367615312,0.0918344036,0.0346572027,0.1255711913,0.0688595846,0.0614609197,0.0600265153,0.130388841,0.1397813112,0.0613741279,0.0719034374,0.1757930368,0.175277099,0.1220648885,0.0,0.0,0.015098908,0.2559436262,0.2570032477,0.2073894441,0.2497840971,2.13e-08
15:38:11:04.518,61,0.1497959495,0.1859828085,0.1251824647,0.0,0.0,0.1015746891,0.0,0.1497945487,0.186369583,0.0,0.0007820145,0.0,0.1015738696,0.0,0.0435890593,0.0,0.0133475615,0.091142647,0.1275899708,0.0443665273,0.0549643449,0.0,0.0371730365,0.1235534698,0.1923225522,0.0,0.0,0.0472720042,0.0528485142,0.1291799098,0.1394436359,0.0925879031,0.0349639058,0.1204453483,0.067488879,0.0585519783,0.0576642007,0.1314585954,0.1399783045,0.0549700148,0.0639063716,0.1678127497,0.1674622595,0.1029736027,0.0,0.0,0.0151213715,0.2059862167,0.2136355191,0.1925466806,0.2367794216,2.78e-08
15:38:11:05.518,61,0.0834962577,0.1590722948,0.1267540455,0.0,0.0,0.0946489871,0.0,0.0837318301,0.1593951881,0.0,0.0020740039,0.0,0.0946444273,0.0,0.0438577086,0.0,0.013357372,0.091901198,0.1287646443,0.0444319062,0.0549639612,0.0,0.0354454257,0.1120287552,0.1718520075,0.0,0.0,0.0472994894,0.0527991354,0.1304588765,0.1408583671,0.0930986255,0.0352200754,0.117694892,0.0666100383,0.05575094,0.0550549403,0.1316856891,0.1367733628,0.0505305193,0.0586267561,0.1417926252,0.1415658295,0.0915745348,0.0,0.0,0.0151421214,0.1709417701,0.1691380888,0.1834698617,0.224430263,3.39e-08
15:38:11:06.518,61,0.0601479597,0.1493208259,0.1252421737,0.0,0.0,0.0855583996,0.0,0.0601869188,0.1496047974,0.0,0.0002045385,0.0,0.0855529085,0.0,0.0439568311,0.0,0.013289148,0.0918490142,0.1259917468,0.0441255085,0.0548280776,0.0,0.0335786082,0.108196646,0.1652908921,0.0,0.0,0.0471808538,0.0526016839,0.1308012754,0.1412797123,0.0934682414,0.0353449211,0.116279453,0.0660264045,0.0540484078,0.0534285158,0.1314201355,0.1320836097,0.0483659096,0.0559892915,0.1315933317,0.1313845813,0.0857084841,0.0,0.0,0.015193033,0.1571000665,0.1538070291,0.1787790954,0.2189211398,7.27e-08
15:38:11:07.518,61,0.050970789,0.1489497125,0.1243975088,0.0,0.0,0.0768473223,0.0,0.051023487,0.1492267251,0.0006775933,0.0,0.0,0.0768427327,0.0,0.0439958163,0.0,0.0132077262,0.0915138423,0.1241192147,0.0436901376,0.0545609631,0.0,0.0317866541,0.105952248,0.1617034823,0.0,0.0,0.0470560454,0.0524045676,0.1309688687,0.141516909,0.0937873051,0.0354483053,0.1156008169,0.0656180531,0.0528438874,0.0522284508,0.1310455203,0.1296086013,0.0470463522,0.0544604547,0.1132729128,0.1130664945,0.0826521441,0.0,0.0,0.0152012529,0.1499645263,0.1459609717,0.17672728,0.2165670097,1.782e-07
15:38:11:08.518,61,0.0449195169,0.1555131972,0.1233453751,0.0,0.0,0.0683253631,0.0,0.0449760146,0.1558001637,0.002169397,0.0,0.0,0.0683223605,0.0,0.0439713188,0.0,0.0133598475,0.0912092924,0.1232846007,0.0435771868,0.0543520674,0.0,0.0293187257,0.1053235158,0.16039446,0.0,0.0,0.0469126143,0.0521518551,0.1313955486,0.1419602036,0.093880184,0.035353791,0.1180054322,0.0658552796,0.0520555228,0.0514354631,0.1309490055,0.1284868717,0.0468625501,0.0546759404,0.1005708724,0.100361228,0.0812226534,0.0,0.0,0.0151947606,0.1564098001,0.1625153124,0.235544011,0.2842881978,3.135e-07
15:38:11:09.519,61,0.0419384763,0.176247254,0.1203707308,0.0,0.0,0.0591497868,0.0,0.0419948548,0.1765648872,0.0058426061,0.0,0.0,0.0591477938,0.0,0.0438849926,0.0,0.0158476252,0.0908359587,0.1228346825,0.0474277996,0.0541181937,0.0,0.0257003326,0.114261575,0.1609581709,0.0,0.0,0.0468933024,0.0519778654,0.1324414462,0.1439747065,0.0935704485,0.0350722969,0.1382040381,0.0767653659,0.0515899807,0.0509177111,0.1392504871,0.1360054612,0.0772697106,0.0961698517,0.0908064991,0.0905674323,0.0808164403,0.0,0.0,0.0151115134,0.1796934754,0.1833228916,0.317905426,0.3723269105,4.381e-07
15:38:11:10.518,61,0.0403130911,0.2000982612,0.121496819,0.0,0.0,0.0512012616,0.0,0.0403670594,0.2004872262,0.0048899064,0.0,0.0,0.051199764,0.0,0.0441397354,0.0,0.0185763426,0.0907074213,0.1229535565,0.0698211864,0.0539048016,0.0,0.0208099019,0.1394256204,0.1705102623,0.0,0.0,0.0471244939,0.0520559587,0.152570039,0.1658409834,0.0933179557,0.0347452722,0.1757129133,0.1108469814,0.0515291654,0.0508235022,0.1857686341,0.1739738733,0.1404859424,0.1607823521,0.0705233738,0.0700764656,0.0823054016,0.0,0.0,0.0149152726,0.2320185602,0.2386066914,0.4452819824,0.5023823977,4.976e-07
15:38:11:11.519,61,0.0132609606,0.2300737798,0.1229620576,0.0,0.0,0.0451513268,0.0,0.0132348826,0.2305558026,0.0036426897,0.0,0.0,0.0451499186,0.0,0.0491208173,0.0,0.0307135228,0.1128702462,0.1165578887,0.1412683278,0.0513443314,0.0,0.0186246522,0.1612575054,0.1886589825,0.0,0.0,0.0548658408,0.0596421398,0.1870830804,0.2099598795,0.0928134024,0.0342491157,0.2142783701,0.1788250208,0.0519133173,0.0511983521,0.2883500159,0.2795130312,0.2930780351,0.3251002729,0.0337201245,0.033423014,0.0877640843,0.0,0.0,0.014518952,0.2589315772,0.2726471722,0.5815964341,0.6360840797,4.122e-07
15:38:11:12.519,61,0.0057287426,0.2498590499,0.1275984645,0.0,0.0,0.0419560783,0.0638342425,0.0056841336,0.2504475415,0.0,0.0011145027,0.0,0.0419545546,0.0638831109,0.0778938532,0.0,0.0386928506,0.1700220257,0.0862654746,0.165804714,0.0406470224,0.0,0.0169606656,0.2148228288,0.2470677048,0.0,0.0,0.0838711038,0.0946169347,0.2262981385,0.2399133444,0.0925891325,0.033851523,0.2613325417,0.254384011,0.0619087145,0.0626849383,0.4569473863,0.449031055,0.4903574884,0.5229649544,0.0024035238,0.001572594,0.090319626,0.0,0.0,0.0139758885,0.2764777839,0.297005713,0.7684569359,0.8063843846,2.678e-07
15:38:11:13.519,61,0.0018062519,0.281039387,0.1245796904,0.0,0.0,0.0404458307,0.1793051958,0.001754167,0.2816766202,0.0017792929,0.0,0.0,0.0404442586,0.1793536842,0.1062904075,0.0,0.0418889187,0.232535556,0.0751849636,0.1786320806,0.0334509388,0.0,0.0164000858,0.2350715399,0.3007369041,0.0,0.0,0.0976921022,0.1117675304,0.2840439379,0.2976751029,0.0925095528,0.0335022286,0.2770634294,0.2827771902,0.0687057152,0.0710765645,0.604731977,0.6083632708,0.6203144789,0.6546799541,0.0,0.0,0.0918098763,0.0144936861,0.0151347332,0.0133467037,0.2852040827,0.3232674301,0.837524116,0.8664857149,1.372e-07
15:38:11:14.519,61,0.0,0.2972426713,0.1163844988,0.0,0.0,0.0401180349,0.2883681953,0.0,0.2978111804,0.009624525,0.0,0.0,0.0401165001,0.2883924842,0.1275675595,0.0,0.0432221815,0.2525931895,0.0666399002,0.1806402206,0.0285761245,0.0,0.0165375918,0.3128414452,0.3913998008,0.0,0.0,0.1159824058,0.1367250234,0.306212157,0.3166430593,0.0925910845,0.033353813,0.2856225669,0.2999898493,0.0790946186,0.0831728503,0.6570028663,0.6688492298,0.6695783138,0.7048629522,0.0,0.0,0.0927317813,0.0224590637,0.0230561197,0.0127047813,0.3030991256,0.367375344,0.8714181781,0.896727562,3.58e-08
15:38:11:15.519,61,0.0,0.2948321998,0.115716435,0.0,0.0,0.0438555293,0.3651893735,0.0,0.2953869104,0.0099432282,0.0,0.0,0.0438545607,0.3651402593,0.1586689949,0.0,0.0436848588,0.2565219104,0.0588037968,0.1404506713,0.0253497399,0.0,0.0215087458,0.4281030595,0.5141324401,0.0,0.0,0.125131622,0.1490031183,0.3212687969,0.3299160302,0.092490986,0.0332170799,0.2882654369,0.3075562119,0.0845618621,0.0890092403,0.6901230812,0.721274972,0.6681899428,0.7150301337,0.0,0.0,0.0933711901,0.026137447,0.0266727414,0.0120777478,0.3551574647,0.4273499846,0.870785296,0.8946362138,1.29e-08
15:38:11:16.520,61,0.0,0.2949369848,0.1138912886,0.0,0.0,0.049167417,0.4081835151,0.0,0.2954676151,0.0115764095,0.0,0.0,0.0491669178,0.4079948664,0.1718862206,0.0,0.0436270125,0.2356133908,0.051979322,0.125854522,0.0234384723,0.0,0.0260249078,0.5199143291,0.60178864,0.0,0.0,0.1311688423,0.1572926342,0.3276775777,0.3354780674,0.0922144502,0.0330591612,0.2848553956,0.3072124422,0.0908518881,0.0954228267,0.7108304501,0.7458269,0.6700916886,0.7158426046,0.0,0.0,0.0935708433,0.0173562393,0.017476134,0.0114860116,0.372815609,0.4505817592,0.8504190445,0.8755412698,1.69e-08
15:38:11:17.519,61,0.0,0.2929337025,0.1116380543,0.0,0.0,0.0551306233,0.426292032,0.0,0.2934299409,0.0137045952,0.0,0.0,0.0551304184,0.4260401428,0.1798671186,0.0,0.0432862788,0.2269979119,0.0455427319,0.1023817286,0.0221241377,0.0,0.0306900125,0.5896102786,0.6593705416,0.0,0.0,0.1350218207,0.1628772616,0.3277816474,0.3324187994,0.0904220566,0.0328420103,0.2635096908,0.2875770628,0.0956211835,0.1003613025,0.7366682291,0.7705471516,0.6588129401,0.7069722414,0.0209643189,0.0210846309,0.0926509798,0.0,0.0,0.01092593,0.3841462433,0.4674399197,0.8242359161,0.8531164527,1.65e-08
15:38:11:18.520,61,0.0,0.2855252922,0.1128574535,0.0,0.0,0.0619751476,0.4261547625,0.0,0.2860222757,0.0123944329,0.0,0.0,0.0619741194,0.4258501828,0.1943562925,0.0,0.0430066995,0.2230923325,0.0398816541,0.0835178047,0.02107317,0.0,0.032612808,0.6692954898,0.7272956371,0.0,0.0,0.1396736056,0.1669289768,0.3282861114,0.3293640912,0.0872180238,0.0325546935,0.2438076288,0.2679389417,0.0992193148,0.1039091721,0.7559672594,0.7876514792,0.6510603428,0.6931424141,0.0635070577,0.0636880696,0.0888581797,0.0,0.0,0.0104022799,0.4046210051,0.4839840531,0.7874109745,0.8123515248,2.22e-08
